tweet_id	retweet_count	favorite_count
673700254269775872	517	1312.0
673697980713705472	1740	3607.0
673689733134946305	589	1589.0
673688752737402881	446	1154.0
673686845050527744	391	1308.0
673680198160809984	423	1254.0
673662677122719744	338	1153.0
673656262056419329	209	664.0
673636718965334016	328	1019.0
673612854080196609	648	1460.0
673583129559498752	323	1095.0
673580926094458881	248	761.0
673576835670777856	504	1264.0
673363615379013632	273	947.0
673359818736984064	612	1323.0
673355879178194945	510	1375.0
673352124999274496	485	1528.0
673350198937153538	190	698.0
673345638550134785	1138	2285.0
673343217010679808	245	883.0
673342308415348736	512	1168.0
673320132811366400	7049	12276.0
673317986296586240	224	802.0
673295268553605120	2838	6895.0
673270968295534593	325	977.0
673240798075449344	636	1302.0
673213039743795200	751	2032.0
673148804208660480	566	1541.0
672997845381865473	638	1799.0
672995267319328768	263	864.0
672988786805112832	264	894.0
672984142909456390	492	1141.0
672980819271634944	911	1662.0
672975131468300288	809	1532.0
672970152493887488	320	865.0
672968025906282496	486	1216.0
672964561327235073	579	1287.0
672902681409806336	443	1259.0
672898206762672129	377	820.0
672884426393653248	758	1406.0
672877615439593473	319	933.0
672834301050937345	515	1189.0
672828477930868736	437	1129.0
672640509974827008	286	901.0
672622327801233409	435	1178.0
672614745925664768	527	1115.0
672609152938721280	349	998.0
672604026190569472	356	997.0
672594978741354496	548	1205.0
672591762242805761	297	866.0
672591271085670400	170	655.0
672538107540070400	325	923.0
672523490734551040	151	561.0
672488522314567680	389	1020.0
672482722825261057	538	1021.0
672481316919734272	118	656.0
672475084225949696	631	1322.0
672466075045466113	472	1228.0
672272411274932228	3027	5866.0
672267570918129665	551	1354.0
672264251789176834	300	1028.0
672256522047614977	1366	2581.0
672254177670729728	675	1308.0
672248013293752320	536	1577.0
672245253877968896	140	621.0
672239279297454080	288	822.0
672231046314901505	913	1663.0
672222792075620352	184	718.0
672205392827572224	1036	2048.0
672169685991993344	331	933.0
672160042234327040	317	796.0
672139350159835138	627	1590.0
672125275208069120	1027	2163.0
672095186491711488	335	898.0
672082170312290304	329	858.0
672068090318987265	459	1171.0
671896809300709376	3766	7786.0
671891728106971137	508	1201.0
671882082306625538	1250	3190.0
671879137494245376	595	1289.0
671874878652489728	497	1139.0
671866342182637568	438	1025.0
671855973984772097	391	819.0
671789708968640512	3102	6477.0
671768281401958400	445	1085.0
671763349865160704	810	1526.0
671744970634719232	691	1240.0
671743150407421952	211	688.0
671735591348891648	679	1320.0
671729906628341761	3906	7723.0
671561002136281088	6500	11665.0
671550332464455680	189	829.0
671547767500775424	521	1233.0
671544874165002241	922	1779.0
671542985629241344	504	986.0
671538301157904385	344	850.0
671536543010570240	366	1069.0
671533943490011136	519	920.0
671528761649688577	230	765.0
671520732782923777	469	1256.0
671518598289059840	264	856.0
671511350426865664	625	1454.0
671504605491109889	3224	6378.0
671497587707535361	409	840.0
671488513339211776	434	909.0
671486386088865792	178	525.0
671485057807351808	209	696.0
671390180817915904	675	1310.0
671362598324076544	268	1012.0
671357843010908160	140	362.0
671355857343524864	109	439.0
671347597085433856	381	861.0
671186162933985280	187	657.0
671182547775299584	297	1006.0
671166507850801152	309	794.0
671163268581498880	996	1491.0
671159727754231808	72	321.0
671154572044468225	196	639.0
671151324042559489	137	597.0
671147085991960577	199	596.0
671141549288370177	585	1047.0
671138694582165504	356	839.0
671134062904504320	170	667.0
671122204919246848	2261	3156.0
671115716440031232	696	1244.0
671109016219725825	391	1038.0
670995969505435648	256	994.0
670842764863651840	7774	22582.0
670840546554966016	171	532.0
670838202509447168	615	1012.0
670833812859932673	113	388.0
670832455012716544	191	662.0
670826280409919488	3614	5007.0
670823764196741120	166	695.0
670822709593571328	87	551.0
670815497391357952	1369	2861.0
670811965569282048	241	1018.0
670807719151067136	440	1067.0
670804601705242624	855	1785.0
670803562457407488	81	312.0
670797304698376195	211	673.0
670792680469889025	244	750.0
670789397210615808	213	596.0
670786190031921152	179	545.0
670783437142401025	344	755.0
670782429121134593	689	1396.0
670780561024270336	260	720.0
670778058496974848	65	305.0
670764103623966721	384	984.0
670755717859713024	94	398.0
670733412878163972	463	876.0
670727704916926465	323	756.0
670717338665226240	432	1086.0
670704688707301377	333	703.0
670691627984359425	218	534.0
670679630144274432	252	677.0
670676092097810432	37	223.0
670668383499735048	4459	9698.0
670474236058800128	660	1374.0
670468609693655041	80	324.0
670465786746662913	490	880.0
670452855871037440	181	499.0
670449342516494336	581	1097.0
670444955656130560	1782	6182.0
670442337873600512	181	588.0
670435821946826752	458	964.0
670434127938719744	580	1290.0
670433248821026816	102	300.0
670428280563085312	549	1269.0
670427002554466305	145	475.0
670421925039075328	570	1180.0
670420569653809152	279	555.0
670417414769758208	292	516.0
670411370698022913	798	1836.0
670408998013820928	197	499.0
670403879788544000	135	388.0
670385711116361728	184	508.0
670374371102445568	247	685.0
670361874861563904	59	296.0
670338931251150849	100	391.0
670319130621435904	1099	3549.0
670303360680108032	116	398.0
670290420111441920	257	637.0
670093938074779648	296	935.0
670086499208155136	226	635.0
670079681849372674	1093	2011.0
670073503555706880	700	1417.0
670069087419133954	212	566.0
670061506722140161	299	684.0
670055038660800512	289	604.0
670046952931721218	157	585.0
670040295598354432	100	682.0
670037189829525505	247	533.0
670003130994700288	83	299.0
669993076832759809	74	295.0
669972011175813120	138	405.0
669970042633789440	49	275.0
669942763794931712	143	458.0
669926384437997569	87	348.0
669923323644657664	53	209.0
669753178989142016	353	728.0
669749430875258880	60	232.0
669684865554620416	77	458.0
669683899023405056	98	345.0
669682095984410625	123	318.0
669680153564442624	257	603.0
669661792646373376	380	730.0
669625907762618368	1617	3203.0
669603084620980224	326	868.0
669597912108789760	137	461.0
669583744538451968	833	1354.0
669573570759163904	125	395.0
669571471778410496	916	1448.0
669567591774625800	47	210.0
669564461267722241	108	352.0
669393256313184256	65	324.0
669375718304980992	649	1204.0
669371483794317312	155	445.0
669367896104181761	137	413.0
669363888236994561	207	565.0
669359674819481600	109	339.0
669354382627049472	1131	2450.0
669353438988365824	234	575.0
669351434509529089	165	395.0
669328503091937280	380	928.0
669327207240699904	111	518.0
669324657376567296	190	450.0
669216679721873412	361	1083.0
669214165781868544	142	395.0
669203728096960512	417	915.0
669037058363662336	277	592.0
669015743032369152	332	669.0
669006782128353280	216	526.0
669000397445533696	5668	19090.0
668994913074286592	200	395.0
668992363537309700	303	670.0
668989615043424256	299	608.0
668988183816871936	406	818.0
668986018524233728	147	496.0
668981893510119424	271	496.0
668979806671884288	305	722.0
668975677807423489	518	1176.0
668967877119254528	20	130.0
668960084974809088	220	638.0
668955713004314625	65	248.0
668932921458302977	52	231.0
668902994700836864	90	286.0
668892474547511297	132	364.0
668872652652679168	274	486.0
668852170888998912	145	416.0
668826086256599040	118	390.0
668815180734689280	233	508.0
668779399630725120	335	650.0
668655139528511488	195	484.0
668645506898350081	471	796.0
668643542311546881	462	804.0
668641109086707712	482	968.0
668636665813057536	445	940.0
668633411083464705	1420	2534.0
668631377374486528	287	641.0
668627278264475648	100	286.0
668625577880875008	114	346.0
668623201287675904	669	1281.0
668620235289837568	36	186.0
668614819948453888	283	560.0
668587383441514497	960	1520.0
668567822092664832	49	212.0
668544745690562560	202	464.0
668542336805281792	187	408.0
668537837512433665	63	230.0
668528771708952576	197	420.0
668507509523615744	92	293.0
668496999348633600	118	369.0
668484198282485761	212	379.0
668480044826800133	131	410.0
668466899341221888	459	799.0
668297328638447616	263	570.0
668291999406125056	29	219.0
668286279830867968	124	453.0
668274247790391296	208	745.0
668268907921326080	210	499.0
668256321989451776	532	1179.0
668248472370458624	416	867.0
668237644992782336	2520	5600.0
668226093875376128	90	260.0
668221241640230912	176	461.0
668204964695683073	177	506.0
668190681446379520	179	592.0
668171859951755264	164	441.0
668154635664932864	281	454.0
668142349051129856	251	523.0
668113020489474048	212	605.0
667937095915278337	714	1130.0
667924896115245057	97	269.0
667915453470232577	49	190.0
667911425562669056	258	442.0
667902449697558528	347	781.0
667886921285246976	949	1690.0
667885044254572545	416	748.0
667878741721415682	106	358.0
667873844930215936	362	568.0
667866724293877760	925	2769.0
667861340749471744	73	225.0
667832474953625600	56	264.0
667806454573760512	439	955.0
667801013445750784	83	291.0
667793409583771648	300	628.0
667782464991965184	219	368.0
667773195014021121	46	212.0
667766675769573376	195	388.0
667728196545200128	133	333.0
667724302356258817	282	436.0
667550904950915073	29	0.0
667550882905632768	26	0.0
667549055577362432	2007	5225.0
667546741521195010	113	309.0
667544320556335104	477	779.0
667538891197542400	59	183.0
667534815156183040	466	735.0
667530908589760512	215	423.0
667524857454854144	999	1537.0
667517642048163840	173	338.0
667509364010450944	1901	6204.0
667502640335572993	198	494.0
667495797102141441	237	471.0
667491009379606528	197	467.0
667470559035432960	87	227.0
667455448082227200	55	175.0
667453023279554560	77	286.0
667443425659232256	510	696.0
667437278097252352	209	407.0
667435689202614272	79	277.0
667405339315146752	200	424.0
667393430834667520	51	173.0
667369227918143488	148	333.0
667211855547486208	219	437.0
667200525029539841	236	560.0
667192066997374976	87	341.0
667188689915760640	346	663.0
667182792070062081	5429	12866.0
667177989038297088	50	172.0
667176164155375616	401	540.0
667174963120574464	70	224.0
667171260800061440	73	193.0
667165590075940865	1007	2426.0
667160273090932737	54	227.0
667152164079423490	14990	43195.0
667138269671505920	1936	4106.0
667119796878725120	113	295.0
667090893657276420	110	298.0
667073648344346624	106	360.0
667070482143944705	13	74.0
667065535570550784	40	146.0
667062181243039745	46	196.0
667044094246576128	44	168.0
667012601033924608	195	402.0
666996132027977728	80	219.0
666983947667116034	867	2302.0
666837028449972224	482	722.0
666835007768551424	69	187.0
666826780179869698	81	227.0
666817836334096384	222	456.0
666804364988780544	79	209.0
666786068205871104	424	674.0
666781792255496192	171	340.0
666776908487630848	151	310.0
666739327293083650	60	212.0
666701168228331520	189	380.0
666691418707132416	43	163.0
666649482315059201	549	1007.0
666644823164719104	72	213.0
666454714377183233	186	455.0
666447344410484738	19	93.0
666437273139982337	41	106.0
666435652385423360	44	144.0
666430724426358785	168	282.0
666428276349472768	67	142.0
666421158376562688	95	284.0
666418789513326592	39	109.0
666411507551481857	277	382.0
666407126856765440	30	95.0
666396247373291520	72	150.0
666373753744588802	75	164.0
666362758909284353	483	671.0
666353288456101888	61	186.0
666345417576210432	127	255.0
666337882303524864	80	169.0
666293911632134144	301	441.0
666287406224695296	57	126.0
666273097616637952	69	153.0
666268910803644416	32	90.0
666104133288665088	5613	12903.0
666102155909144576	11	67.0
666099513787052032	55	137.0
666094000022159362	65	146.0
666082916733198337	39	97.0
666073100786774016	136	278.0
666071193221509120	51	130.0
666063827256086533	185	416.0
666058600524156928	49	102.0
666057090499244032	114	257.0
666055525042405380	204	385.0
666051853826850816	727	1056.0
666050758794694657	51	118.0
666049248165822465	37	92.0
666044226329800704	118	253.0
666033412701032449	37	103.0
666029285002620928	40	116.0
666020888022790149	435	2315.0
